edge_id,source_id,target_id,edge_type,source_path,attributes_json
edge:66baed0056b25b65,policy_indicator:12.b.1,sdg_target:12.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:66c42cb44a153184,file:4f7c289bfa5e3248,policy_indicator:14.6.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:66e87843b207b9d8,sdg_target:2.c,sdg:2,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:66f4e745ce21740e,policy_indicator:4.1.2,sdg_target:4.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:67a785da788ac801,asdi:ASDI.41,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:682c6a10594d10f0,asdi:ASDI.113,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:6838e49757c03241,file:790921ce62f6e811,asdi:ASDI.36,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:683fe2ddb32d81a9,file:790921ce62f6e811,asdi:ASDI.51,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:68d473e0b468b791,sdg_target:4.b,sdg:4,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:6912b367f31485d2,policy_indicator:14.7.1,sdg_target:14.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:693ba1aa729d1a33,sdg_target:2.1,sdg:2,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:6a1da284be77a116,policy_indicator:14.4.1,sdg_target:14.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:6a3e074173882017,asdi:ASDI.35,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:6a414db4f9dee036,sdg_target:12.1,sdg:12,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:6a803a31c419e58d,asdi:ASDI.109,dataset_type:disaster response,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:6aae14ab8f223657,file:4f7c289bfa5e3248,policy_indicator:1.5.4,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:6adfa20f4c8c0e55,file:790921ce62f6e811,asdi:ASDI.75,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:6b0b306fcbe9a4da,policy_indicator:13.2.1,sdg_target:13.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:6b5dfdcb2445deb4,policy_indicator:16.1.1,sdg_target:16.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:6b9337081513a909,policy_indicator:16.5.1,sdg_target:16.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:6ba328a6385cde76,file:790921ce62f6e811,asdi:ASDI.78,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:6c44e0f2b47ca1ef,sdg_target:17.19,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:6c4e0816b9b150ca,file:4f7c289bfa5e3248,policy_indicator:3.3.5,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:6ca766b488469a97,policy_indicator:3.d.1,sdg_target:3.d,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:6d2f85e0bfc7887b,sdg_target:4.7,sdg:4,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:6e7c626bbb50eea5,sdg_target:4.a,sdg:4,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:6e9899b2e133a314,asdi:ASDI.112,dataset_type:disaster response,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:6ed1a6fa6394aaa5,sdg_target:3.b,sdg:3,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:6efef90ba91e1942,policy_indicator:3.5.1,sdg_target:3.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:6fa10011b4161598,policy_indicator:10.7.3,sdg_target:10.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:6fdbc73de8dc9af9,sdg_target:17.5,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:70351da70262c21f,file:790921ce62f6e811,asdi:ASDI.7,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:703bf4e1dfae48a1,asdi:ASDI.90,dataset_type:elevation,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:704e3662a345fa95,sdg_target:11.6,sdg:11,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:707de7a13a65dcaa,track:part-i,file:8b6d8efa6fe0e638,CONTAINS_FILE,Public Policies Tables/20 Tabla B20.xlsx,"{""role"":""public_policy_input""}"
edge:70d78e4a908a11df,asdi:ASDI.106,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:711fc5b64a03182c,asdi:ASDI.80,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:713897a573b140f4,file:4f7c289bfa5e3248,policy_indicator:5.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:71aaf3bff4a55e03,file:4f7c289bfa5e3248,policy_indicator:15.8.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:721940262c2ba767,file:790921ce62f6e811,asdi:ASDI.43,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7230bb649a348964,asdi:ASDI.13,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:723fcecb67549410,asdi:ASDI.136,dataset_type:ecosystems,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:724aed8fb551a88d,sdg_target:7.3,sdg:7,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:72dd3e6e4b3c2ac9,asdi:ASDI.49,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:732711644317f58a,file:790921ce62f6e811,asdi:ASDI.113,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7339ccbd839ba9c6,policy_indicator:3.c.1,sdg_target:3.c,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:733b25e0ae725481,track:part-i,file:6da5d9f0815db99d,CONTAINS_FILE,Public Policies Tables/27 Tabla B27.xlsx,"{""role"":""public_policy_input""}"
edge:7383e6aa67c3ebfa,policy_indicator:10.4.2,sdg_target:10.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:73cb5b99da8dfb30,file:4f7c289bfa5e3248,policy_indicator:17.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:73d5d7168aebd00b,asdi:ASDI.74,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:743f07b7aa36fe44,sdg_target:11.7,sdg:11,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:7470b8527a7aa058,policy_indicator:15.4.1,sdg_target:15.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:74adcba3bf51695c,sdg_target:14.a,sdg:14,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:74c2d15dad4041af,sdg_target:17.6,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:74e5a25aacbcf14d,file:4f7c289bfa5e3248,policy_indicator:15.1.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:74ff1c88dbf655ee,policy_indicator:6.6.1,sdg_target:6.6,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:752587c7e1fd77a7,policy_indicator:5.5.2,sdg_target:5.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7603ee2a112bcb81,policy_indicator:1.5.1,sdg_target:1.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:76694536a33c8b2e,asdi:ASDI.114,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:76a94b3c7d68eaf6,policy_indicator:3.9.2,sdg_target:3.9,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:76d146ffa96a78ee,asdi:ASDI.110,dataset_type:disaster response,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:76db2290a543ef72,policy_indicator:6.3.1,sdg_target:6.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:774a15aca549f294,track:part-i,file:6de733b31eea39b5,CONTAINS_FILE,Public Policies Tables/38 Tabla B38.xlsx,"{""role"":""public_policy_input""}"
edge:77698f581267c9c5,file:4f7c289bfa5e3248,policy_indicator:10.c.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:778cd2f148577e1e,file:4f7c289bfa5e3248,policy_indicator:15.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:77a662e962591b7f,file:790921ce62f6e811,asdi:ASDI.74,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:77fe63f2eba2becf,asdi:ASDI.97,sdg:11,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG11""}"
edge:7807c8598d24ab70,asdi:ASDI.52,sdg:6,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG6""}"
edge:782efd944d0e1e38,file:4f7c289bfa5e3248,policy_indicator:9.1.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:7836f80d232deada,file:790921ce62f6e811,asdi:ASDI.39,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7857ecac55efa28f,policy_indicator:15.3.1,sdg_target:15.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:786014b0534da46c,sdg_target:8.10,sdg:8,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:787a347464370dee,file:790921ce62f6e811,asdi:ASDI.67,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:78d521e45d352e73,file:790921ce62f6e811,asdi:ASDI.105,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7919432ca96dd091,track:part-ii,track:part-i,DERIVES_FROM,,{}
edge:795a005359b16f73,policy_indicator:4.a.1,sdg_target:4.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:79b52da88cbd3e2a,policy_indicator:4.4.1,sdg_target:4.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:79b7630f6951f549,file:4f7c289bfa5e3248,policy_indicator:9.2.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:79d7f77a209ad531,file:4f7c289bfa5e3248,policy_indicator:16.4.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:7a1ff4d3804394f5,policy_indicator:5.2.1,sdg_target:5.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7a2487824526100a,asdi:ASDI.68,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7a52220f1ce215e7,policy_indicator:11.1.1,sdg_target:11.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7a69df9010efd9a1,policy_indicator:3.b.1,sdg_target:3.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7a6f5b3d632a92fe,asdi:ASDI.123,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:7ac61b6368e89489,policy_indicator:12.8.1,sdg_target:12.8,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7ad243fa2ede9e11,policy_indicator:3.1.2,sdg_target:3.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7b8ef02e834d60f0,file:4f7c289bfa5e3248,policy_indicator:10.b.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:7c19ed7037004631,file:4f7c289bfa5e3248,policy_indicator:11.b.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:7d43b4762547a26c,sdg_target:12.4,sdg:12,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:7d6e5fcfb6c063e5,track:part-i,file:61a800c704646adb,CONTAINS_FILE,Public Policies Tables/10 Tabla B10.xlsx,"{""role"":""public_policy_input""}"
edge:7d8e98428a0d45c7,policy_indicator:5.1.1,sdg_target:5.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7d907a96d15aadda,policy_indicator:3.3.1,sdg_target:3.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7dc110e0c4952dff,policy_indicator:12.7.1,sdg_target:12.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7e4ffc56758a45fe,sdg_target:10.4,sdg:10,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:7e870b8dc199aea2,file:4f7c289bfa5e3248,policy_indicator:542066639f12a7e0,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:7ee3403e130eb403,file:790921ce62f6e811,asdi:ASDI.30,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7eef5e158e30b7ae,policy_indicator:10.3.1,sdg_target:10.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7f00f3a22a80fb7f,policy_indicator:6.b.1,sdg_target:6.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:7f3ec0986c3142a9,asdi:ASDI.7,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7f46bdcc1e68e74e,asdi:ASDI.43,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:7f53c65587412266,asdi:ASDI.23,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:7f664d29c55ec142,sdg_target:15.a,sdg:15,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:7ff17d0d9efd5cd6,file:4f7c289bfa5e3248,policy_indicator:16.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:804a8aaa001f8ac7,sdg_target:11.a,sdg:11,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:805a8f7ff05f3fec,asdi:ASDI.17,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8065c3e49d196965,asdi:ASDI.50,sdg:6,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG6""}"
edge:806dc56d27c75a60,sdg_target:17.14,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:80bc5c6a2c49d854,asdi:ASDI.81,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:80cf727cc1df9633,asdi:ASDI.7,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:811ee1970e3fd3c3,asdi:ASDI.101,dataset_type:energy,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:81305c142b0798a4,asdi:ASDI.31,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:816c4aa22005ea04,track:part-i,file:0537ebffead33076,CONTAINS_FILE,Public Policies Tables/21 Tabla B21.xlsx,"{""role"":""public_policy_input""}"
edge:816f964d9cc9a294,policy_indicator:4.6.1,sdg_target:4.6,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:81814f35ca40622d,asdi:ASDI.56,sdg:2,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG2""}"
edge:81d416e95f942f11,policy_indicator:5.5.1,sdg_target:5.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:82105edfd51c0756,asdi:ASDI.115,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:824eda638403fc9b,asdi:ASDI.91,dataset_type:elevation,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:82b981ec0e8099b4,asdi:ASDI.92,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:82bd9be47450bb56,policy_indicator:4.7.1,sdg_target:4.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:83865df04b04cfe4,file:4f7c289bfa5e3248,policy_indicator:5.2.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:83d6fec5a4a27885,policy_indicator:12.4.2,sdg_target:12.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:843b4a93ddf32107,track:part-i,file:4c32377b73ae5b12,CONTAINS_FILE,Google Colab Notebooks/README.md,"{""role"":""notebook_documentation""}"
edge:8467490051b6fde2,track:part-i,file:4b8bd1f6b7363676,CONTAINS_FILE,Public Policies Tables/12 Tabla B12.xlsx,"{""role"":""public_policy_input""}"
edge:846d7f8ac211a960,sdg_target:8.a,sdg:8,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:847bad72ef987e48,policy_indicator:6.a.1,sdg_target:6.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:849b2a3f7ec831e2,file:790921ce62f6e811,asdi:ASDI.32,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:84dcffe64f82e1b7,file:4f7c289bfa5e3248,policy_indicator:9.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:85296d1991ec1d83,file:790921ce62f6e811,asdi:ASDI.59,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:853d56137a982269,file:790921ce62f6e811,asdi:ASDI.130,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:85738d2e7da06b5e,file:4f7c289bfa5e3248,policy_indicator:5.b.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:85e5b321a4dd5b56,asdi:ASDI.58,dataset_type:agriculture,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:85f7baf4fc3e84ad,asdi:ASDI.132,sdg:9,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG9""}"
edge:860a8dfe3a0047e8,file:4f7c289bfa5e3248,policy_indicator:3.d.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:862e54f70fbddee4,sdg_target:5.6,sdg:5,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:865ec8ee8478d37e,file:4f7c289bfa5e3248,policy_indicator:12.1.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:867a338edf844ed5,policy_indicator:10.4.1,sdg_target:10.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:86d567f4e1ea6539,policy_indicator:7.1.1,sdg_target:7.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:86e6242137455a67,asdi:ASDI.82,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:8724df86df461ff0,file:4f7c289bfa5e3248,policy_indicator:2.5.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8734c4607d4c6385,policy_indicator:11.a.1,sdg_target:11.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:873db58f766dd4ff,asdi:ASDI.2,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:876847729e84c3f2,asdi:ASDI.62,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:876d0b44e6085f99,asdi:ASDI.98,dataset_type:air quality,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:87a6e1ad01d8b2f9,asdi:ASDI.102,sdg:7,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG7""}"
edge:87b5f19636c3b963,file:790921ce62f6e811,asdi:ASDI.139,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:87c73185f054c7a3,asdi:ASDI.1,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:882e1ebbb160fa83,track:part-i,file:631157f58361541d,CONTAINS_FILE,ASDI Tables/GBI Data Set/GBI MX Dataset.csv,"{""role"":""asdi_input""}"
edge:8883644a952497c5,sdg_target:12.8,sdg:12,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:888e57f3e1a60b65,sdg_target:7.1,sdg:7,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:88abc62e35083123,file:4f7c289bfa5e3248,policy_indicator:4.6.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:88c2c9b0d047e345,sdg_target:5.5,sdg:5,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:88c9c8c2ceaeea15,asdi:ASDI.3,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:88f96b466d4fbd61,sdg_target:15.7,sdg:15,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:892b51746a603f42,asdi:ASDI.86,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:8950278a70321fdc,asdi:ASDI.59,dataset_type:agriculture,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:898de4ce574c2808,file:790921ce62f6e811,asdi:ASDI.99,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8a385a57d5052011,file:4f7c289bfa5e3248,policy_indicator:14.b.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8a4fbe62cfb48efa,file:4f7c289bfa5e3248,policy_indicator:3.b.3,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8a5f52958c3245d1,file:4f7c289bfa5e3248,policy_indicator:296eda00455634fd,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8a68e225af8d9f5f,file:4f7c289bfa5e3248,policy_indicator:16.6.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8a77345282164fae,sdg_target:10.c,sdg:10,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:8adbca522a77c25b,asdi:ASDI.100,sdg:7,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG7""}"
edge:8b29ebcd33714410,asdi:ASDI.12,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8b789b4f8d129c83,file:4f7c289bfa5e3248,policy_indicator:12.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8bce39da4248a092,asdi:ASDI.76,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:8be9b1614115b4bd,asdi:ASDI.118,dataset_type:oceans,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8bf44b1f2904e815,policy_indicator:12.4.1,sdg_target:12.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:8c16c98f23d97b64,policy_indicator:14.1.1,sdg_target:14.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:8c856202e8929360,sdg_target:8.1,sdg:8,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:8cef49442197fa52,sdg_target:5.3,sdg:5,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:8cfb4cf18fb7d576,file:4f7c289bfa5e3248,policy_indicator:4.a.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8d13007964529f43,asdi:ASDI.107,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:8d146629a4c0c2e2,file:4f7c289bfa5e3248,policy_indicator:12.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8d1a3e5f0fd9c2e8,asdi:ASDI.22,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:8d4760bc4285d1d3,file:4f7c289bfa5e3248,policy_indicator:17.19.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8d8d6c741d08385c,file:4f7c289bfa5e3248,policy_indicator:10.7.3,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8dfed29034929fc2,file:4f7c289bfa5e3248,policy_indicator:2.2.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
